CreateTime,Des,Emotions
1642268882,1,积极
1642268885,1,中性
1642268895,0,中性
1642268902,1,积极
1642268912,0,中性
1642268927,1,中性
1642268931,0,积极
1642268949,0,消极
1642268961,0,中性
1642268982,0,积极
1642268987,0,积极
1642269009,0,积极
1642269050,0,积极
1642269072,0,积极
1642269087,1,积极
1642269101,0,中性
1642269104,1,积极
1642269109,0,消极
1642269113,1,消极
1642269115,1,积极
1642269119,0,积极
1642269142,0,积极
1642269144,0,积极
1642269151,0,消极
1642269226,0,消极
1642269284,0,积极
1642269301,0,中性
1642269315,0,积极
1642269346,0,中性
1642269380,0,积极
1642269394,1,积极
1642269395,0,消极
1642269412,0,积极
1642269465,0,积极
1642269467,1,消极
1642269486,0,中性
1642269493,1,积极
1642269496,0,中性
1642269513,0,消极
1642269518,0,积极
1642269547,1,消极
1642269556,0,消极
1642269573,1,积极
1642269578,0,中性
1642269582,0,积极
1642269584,0,中性
1642269709,0,积极
1642269731,0,积极
1642269786,1,中性
1642269790,0,积极
1642269806,1,积极
1642269818,0,积极
1642269820,0,中性
1642269823,0,消极
1642269840,1,中性
1642269842,0,中性
1642269843,1,中性
1642269845,1,中性
1642269852,1,中性
1642269854,0,中性
1642269870,1,中性
1642269915,0,中性
1642269923,0,积极
1642269925,1,积极
1642269967,1,积极
1642270023,0,中性
1642270036,1,积极
1642270039,0,中性
1642270051,0,积极
1642270057,1,中性
1642270068,0,积极
1642270073,0,积极
1642270155,0,中性
1642270158,0,积极
1642270160,0,消极
1642270163,1,中性
1642270166,0,消极
1642270167,1,积极
1642270170,0,积极
1642270175,0,消极
1642270183,0,消极
1642270190,1,中性
1642270195,1,中性
1642270199,1,中性
1642270208,1,中性
1642270209,0,中性
1642270219,1,积极
1642270225,0,消极
1642270240,0,消极
1642270243,0,中性
1642270248,0,中性
1642270260,0,积极
1642270264,0,中性
1642270281,0,中性
1642270284,1,积极
1642270331,0,积极
1642270346,0,积极
1642270353,0,中性
1642270355,0,消极
1642270362,1,中性
1642270367,1,积极
1642270378,0,消极
1642270397,0,中性
1642270407,0,积极
1642270441,1,积极
1642270448,0,消极
1642270457,0,积极
1642270460,0,消极
1642270466,0,消极
1642270483,1,积极
1642270485,0,消极
1642270489,0,中性
1642270492,0,消极
1642270496,1,积极
1642270507,1,中性
1642270515,0,中性
1642270525,1,消极
1642270533,0,积极
1642270542,0,消极
1642270545,0,中性
1642270575,0,消极
1642270586,0,中性
1642270594,0,消极
1642270595,1,积极
1642270601,1,积极
1642270612,0,中性
1642270615,0,中性
1642270632,1,消极
1642270643,1,中性
1642270651,0,中性
1642270654,0,积极
1642270656,0,积极
1642270657,1,消极
1642270660,0,积极
1642270666,1,积极
1642270672,0,积极
1642270688,0,消极
1642270701,1,积极
1642270705,0,积极
1642270722,0,积极
1642270724,1,积极
1642270729,1,积极
1642270740,0,积极
1642270751,1,消极
1642270761,0,中性
1642270765,0,中性
1642270783,1,中性
1642270796,1,积极
1642270877,0,积极
1642270882,0,积极
1642270897,0,中性
1642270906,0,中性
1642270926,0,中性
1642270936,0,中性
1642270944,0,中性
1642270951,1,中性
1642270968,1,消极
1642270977,0,积极
1642270987,0,中性
1642270992,0,积极
1642270999,0,中性
1642271015,0,积极
1642271143,0,积极
1642271148,0,中性
1642271156,0,积极
1642271163,0,积极
1642271165,1,中性
1642271208,0,中性
1642271252,0,积极
1642271266,1,积极
1642271280,0,消极
1642271298,0,积极
1642271319,1,中性
1642271339,1,中性
1642271342,1,中性
1642271351,0,中性
1642271373,1,积极
1642271393,1,积极
1642271399,1,积极
1642271405,0,积极
1642271408,0,积极
1642271424,0,中性
1642271431,0,中性
1642271433,1,积极
1642271440,0,消极
1642271448,1,中性
1642271452,0,中性
1642271456,0,中性
1642271462,0,积极
1642271469,0,中性
1642271497,0,积极
1642293968,0,中性
1642295757,1,中性
1642295765,0,积极
1642295821,1,消极
1642295958,0,积极
1642295972,0,中性
1642296114,0,中性
1642296133,0,积极
1642297514,1,消极
1642297617,0,消极
1642297667,1,中性
1642297687,0,消极
1642297694,0,消极
1642297696,0,积极
1642297701,1,中性
1642297715,1,积极
1642297718,1,中性
1642297719,0,消极
1642297721,1,中性
1642297722,0,积极
1642297725,0,消极
1642297726,1,中性
1642297735,1,中性
1642297742,0,中性
1642297751,1,积极
1642297768,0,中性
1642297787,0,积极
1642297811,1,中性
1642297825,0,消极
1642297829,0,中性
1642297835,0,消极
1642297852,0,消极
1642297855,1,中性
1642297856,0,消极
1642297926,0,中性
1642297929,0,消极
1642298008,0,中性
1642298012,0,积极
1642298372,0,中性
1642298381,0,积极
1642298406,1,消极
1642298412,0,消极
1642298419,1,消极
1642298420,0,中性
1642298427,1,中性
1642298437,1,消极
1642298448,0,积极
1642298458,0,中性
1642298463,0,积极
1642298470,1,中性
1642298472,1,消极
1642298480,0,消极
1642298487,0,中性
1642298508,0,中性
1642298551,1,中性
1642298628,0,中性
1642298686,0,中性
1642298707,0,中性
1642298749,0,中性
1642298770,0,消极
1642298780,0,中性
1642298835,1,积极
1642298838,1,消极
1642298846,0,积极
1642298889,0,中性
1642299065,0,中性
1642299082,0,中性
1642299194,1,积极
1642299394,0,积极
1642299994,1,中性
1642300450,0,消极
1642300477,1,消极
1642300483,0,中性
1642300488,0,中性
1642300491,0,积极
1642300493,0,积极
1642300495,1,积极
1642300509,0,消极
1642301900,0,中性
1642302238,1,中性
1642302416,0,消极
1642304207,1,中性
1642304452,0,积极
1642304457,0,积极
1642304458,0,积极
1642304507,1,中性
1642304588,0,中性
1642304595,0,中性
1642304640,1,中性
1642304698,0,中性
1642304699,0,积极
1642304701,0,积极
1642304762,1,消极
1642304819,0,积极
1642304868,1,中性
1642304882,1,中性
1642304931,0,积极
1642304952,0,积极
1642305012,0,消极
1642305025,0,中性
1642305031,1,积极
1642305043,1,中性
1642305047,0,消极
1642305057,0,积极
1642305078,0,积极
1642305087,0,中性
1642305186,0,中性
1642305198,0,积极
1642305199,0,积极
1642305384,0,中性
1642305401,0,消极
1642305411,0,积极
1642305422,0,中性
1642305467,0,积极
1642305505,0,消极
1642305531,0,中性
1642305543,0,中性
1642305618,1,中性
1642305624,1,中性
1642305627,0,积极
1642305628,1,中性
1642305636,0,中性
1642305638,0,消极
1642305650,0,积极
1642305683,0,积极
1642305861,1,中性
1642305864,1,中性
1642305878,0,积极
1642306153,1,中性
1642306164,1,消极
1642306191,0,积极
1642306204,0,积极
1642307866,0,积极
1642307890,0,中性
1642307896,0,积极
1642307976,1,积极
1642308064,0,积极
1642308145,1,积极
1642308167,1,中性
1642308199,0,消极
1642308260,1,积极
1642308447,0,积极
1642309899,1,消极
1642310929,1,消极
1642310954,0,中性
1642310959,0,中性
1642310972,0,中性
1642310973,1,中性
1642311001,0,消极
1642311008,1,中性
1642311012,0,中性
1642311015,0,积极
1642311034,0,消极
1642311039,0,中性
1642311057,0,中性
1642311170,1,消极
1642311173,1,消极
1642311177,1,中性
1642311184,0,中性
1642311187,0,中性
1642312028,0,积极
1642312049,0,中性
1642312268,1,中性
1642314995,1,中性
1642315010,1,中性
1642315307,0,中性
1642315311,0,中性
1642315323,1,中性
1642315416,1,中性
1642315637,0,中性
1642315639,0,积极
1642315645,1,积极
1642315663,0,中性
1642315901,1,积极
1642315908,1,中性
1642316319,0,积极
1642316337,0,中性
1642316343,0,中性
1642316410,1,积极
1642316422,1,中性
1642316672,0,消极
1642316920,1,中性
1642317668,1,中性
1642317691,0,消极
1642317699,0,积极
1642317701,0,中性
1642318169,1,积极
1642318180,0,积极
1642318181,0,积极
1642318186,0,积极
1642318188,0,消极
1642318189,0,积极
1642318232,1,中性
1642318238,0,积极
1642318242,1,中性
1642318258,0,积极
1642318261,0,积极
1642318269,0,中性
1642318336,1,消极
1642318344,1,消极
1642318356,0,积极
1642318366,0,积极
1642318370,0,消极
1642318406,0,积极
1642318410,0,积极
1642318419,1,中性
1642318966,1,积极
1642319039,0,积极
1642321252,1,中性
1642322437,0,积极
1642322493,1,积极
1642322521,1,积极
1642322701,0,积极
1642323075,1,中性
1642323078,1,中性
1642323083,0,积极
1642323089,0,中性
1642323091,1,消极
1642323092,0,中性
1642323096,1,中性
1642323103,0,消极
1642323105,0,积极
1642323111,1,中性
1642323112,0,中性
1642323133,1,中性
1642323139,1,中性
1642323142,1,积极
1642323145,1,中性
1642323146,0,中性
1642323148,0,中性
1642323149,1,中性
1642323150,0,中性
1642323151,0,中性
1642323153,1,中性
1642323155,1,中性
1642323157,0,中性
1642323159,1,积极
1642323160,0,中性
1642323162,1,中性
1642323168,0,中性
1642323172,1,中性
1642323177,0,积极
1642323863,1,中性
1642323874,0,积极
1642323893,0,中性
1642323895,0,积极
1642323901,0,中性
1642323907,0,中性
1642324003,1,积极
1642324335,1,积极
1642324885,0,积极
1642324898,1,消极
1642326223,0,积极
1642326227,0,中性
1642326228,0,积极
1642326527,0,积极
1642327310,1,积极
1642327417,1,中性
1642327434,0,消极
1642327447,0,中性
1642327454,1,消极
1642327456,0,中性
1642327465,1,消极
1642327487,0,中性
1642327508,1,积极
1642327512,0,消极
1642327523,1,中性
1642327548,0,中性
1642327557,0,中性
1642327585,1,积极
1642327592,0,积极
1642327598,0,中性
1642327611,1,积极
1642327617,0,积极
1642327621,0,积极
1642327622,1,中性
1642327625,1,积极
1642327627,0,消极
1642327633,1,积极
1642327636,0,中性
1642327646,0,积极
1642327661,1,积极
1642327662,0,中性
1642327668,1,积极
1642327672,0,中性
1642327675,0,中性
1642327678,0,中性
1642327679,1,积极
1642327689,1,积极
1642327692,0,积极
1642327696,0,消极
1642327737,1,中性
1642327743,1,中性
1642327750,0,中性
1642327754,0,中性
1642327757,0,消极
1642327759,0,积极
1642327832,1,中性
1642327835,1,中性
1642327843,0,中性
1642327849,1,积极
1642327853,1,积极
1642327864,0,中性
1642327885,0,中性
1642327897,1,中性
1642327965,0,积极
1642327984,0,积极
1642327990,1,积极
1642327993,1,中性
1642327999,0,中性
1642328004,1,中性
1642328009,1,中性
1642328011,1,中性
1642328016,0,消极
1642328028,0,中性
1642328037,1,积极
1642328039,0,中性
1642328042,1,积极
1642328043,0,积极
1642328052,1,中性
1642328055,0,中性
1642328057,1,中性
1642328062,0,中性
1642328063,0,积极
1642328065,1,消极
1642328067,0,积极
1642328069,1,积极
1642328075,1,积极
1642328076,0,积极
1642328092,1,中性
1642328098,1,消极
1642328102,1,积极
1642328157,0,积极
1642328207,0,消极
1642328209,0,中性
1642328228,0,中性
1642328230,0,消极
1642328239,0,中性
1642328315,0,中性
1642328318,0,消极
1642328324,0,消极
1642328350,1,积极
1642328358,1,积极
1642328376,0,消极
1642328471,1,消极
1642329185,0,积极
1642329186,1,积极
1642329187,0,中性
1642329189,0,积极
1642329361,1,中性
1642329498,0,消极
1642329501,0,中性
1642329507,0,中性
1642329514,0,中性
1642329520,0,中性
1642329523,0,积极
1642329539,1,积极
1642329586,0,中性
1642329662,1,积极
1642329676,1,中性
1642330153,0,积极
1642330163,0,中性
1642330987,1,积极
1642331008,0,积极
1642331011,0,中性
1642331462,0,积极
1642331504,0,中性
1642331619,1,积极
1642331641,0,中性
1642331647,0,中性
1642331749,1,积极
1642331756,0,消极
1642331773,0,中性
1642332033,1,积极
1642332034,1,中性
1642332037,1,积极
1642332071,0,积极
1642332078,0,积极
1642332090,1,积极
1642332155,0,积极
1642332300,1,积极
1642332305,0,消极
1642332646,1,消极
1642332926,1,积极
1642332938,1,中性
1642333449,0,中性
1642333452,0,中性
1642333454,0,中性
1642333459,0,积极
1642333474,0,积极
1642333485,1,积极
1642333655,0,积极
1642334661,0,中性
1642334666,0,中性
1642334668,1,中性
1642334672,1,中性
1642334675,0,消极
1642334676,0,中性
1642337211,0,积极
1642337214,0,中性
1642337215,0,积极
1642337342,0,中性
1642337350,0,积极
1642337364,0,中性
1642337382,0,中性
1642338390,1,积极
1642338394,0,积极
1642339135,0,积极
1642339163,0,消极
1642339571,0,积极
1642339606,1,积极
1642339628,0,消极
1642339631,0,积极
1642339653,0,消极
1642339687,0,中性
1642339701,0,中性
1642339710,0,消极
1642339717,0,中性
1642339742,0,中性
1642339750,0,中性
1642339767,0,中性
1642339774,0,中性
1642339779,0,中性
1642339789,0,积极
1642340225,0,积极
1642340231,1,积极
1642340232,0,积极
1642340247,0,积极
1642340251,1,积极
1642340266,0,中性
1642340275,1,消极
1642340298,0,中性
1642340305,0,中性
1642340308,0,积极
1642340787,0,消极
1642340793,0,消极
1642340801,1,消极
1642340811,0,积极
1642340819,0,中性
1642342320,0,中性
1642342333,0,消极
1642342339,0,积极
1642342352,1,中性
1642342362,0,积极
1642342371,0,中性
1642343368,1,消极
1642343371,0,消极
1642343374,1,消极
1642343387,0,积极
1642343395,0,消极
1642343401,1,消极
1642343407,0,中性
1642343409,0,中性
1642343413,0,积极
1642343422,1,消极
1642343424,0,积极
1642343442,0,中性
1642343455,0,中性
1642343505,0,积极
1642343508,0,积极
1642343522,0,中性
1642343539,0,中性
1642343552,1,消极
1642343561,0,消极
1642343564,1,中性
1642343569,0,积极
1642343594,1,积极
1642343600,1,中性
1642343603,0,中性
1642343615,0,中性
1642343628,0,中性
1642343660,0,中性
1642343677,0,消极
1642343700,0,积极
1642343713,1,消极
1642343717,0,中性
1642343730,0,中性
1642343738,0,中性
1642343772,0,中性
1642343794,0,中性
1642343810,0,中性
1642343851,1,积极
1642343871,0,积极
1642344090,1,中性
1642344191,0,积极
1642344411,1,中性
1642344421,1,中性
1642344457,0,中性
1642344468,1,积极
1642344495,0,积极
1642344518,0,中性
1642344525,0,消极
1642344541,1,积极
1642344548,1,积极
1642344572,0,积极
1642344585,0,中性
1642344599,0,消极
1642344624,0,中性
1642344645,0,中性
1642344715,0,中性
1642344720,1,中性
1642344724,0,中性
1642344727,1,积极
1642344729,0,中性
1642344737,0,中性
1642344749,1,积极
1642344754,1,中性
1642344758,0,积极
1642344783,0,中性
1642344784,0,积极
1642344820,0,消极
1642344826,0,中性
1642345286,1,积极
1642345296,0,消极
1642345304,1,积极
1642345358,0,中性
1642345369,1,中性
1642345374,0,中性
1642345375,0,中性
1642345378,1,中性
1642345393,0,中性
1642345411,0,中性
1642345427,0,中性
1642345457,1,中性
1642345464,0,中性
1642345469,0,中性
1642345477,0,中性
1642345512,1,中性
1642345514,1,中性
1642345532,1,中性
1642345543,0,积极
1642345546,0,中性
1642345553,1,积极
1642345558,0,中性
1642345567,0,积极
1642345574,0,中性
1642345709,1,中性
1642345718,0,消极
1642345730,1,中性
1642345734,0,中性
1642345743,1,消极
1642345746,1,中性
1642345755,0,积极
1642345793,0,消极
1642345806,0,积极
1642345898,1,中性
1642345904,0,中性
1642345987,1,积极
1642345991,1,中性
1642346002,1,中性
1642346010,1,中性
1642346016,0,中性
1642346023,0,中性
1642346028,1,积极
1642346033,0,中性
1642346040,0,积极
1642346048,1,中性
1642346052,0,积极
1642346065,0,积极
1642346088,0,中性
1642346130,0,积极
1642346132,0,积极
1642346157,1,积极
1642346383,1,消极
1642346397,0,积极
1642346404,1,中性
1642346406,0,积极
1642346408,1,中性
1642346420,0,中性
1642346433,0,消极
1642346444,0,积极
1642346449,0,积极
1642346458,0,消极
1642346480,1,消极
1642346482,1,中性
1642346493,1,中性
1642346501,1,中性
1642346506,0,中性
1642346509,0,积极
1642346557,0,消极
1642346577,0,积极
1642346581,0,消极
1642347035,0,消极
1642347451,0,中性
1642347898,1,消极
1642347963,0,消极
1642347966,0,积极
1642347970,1,消极
1642347992,0,中性
1642347995,0,积极
1642347999,0,中性
1642348130,1,中性
1642348140,1,消极
1642348140,0,积极
1642348144,0,积极
1642348152,1,消极
1642348161,0,消极
1642348166,0,消极
1642348170,0,中性
1642348176,1,中性
1642348228,0,中性
1642348236,1,积极
1642348238,0,中性
1642348239,0,中性
1642348486,1,积极
1642348500,1,积极
1642348903,0,积极
1642349890,0,积极
1642349899,0,中性
1642349907,0,中性
1642349911,0,积极
1642349919,0,积极
1642349929,0,积极
1642349950,0,积极
1642349971,0,中性
1642349984,0,积极
1642350000,0,中性
1642350005,1,积极
1642350017,0,中性
1642350026,0,中性
1642350070,1,积极
1642350075,0,中性
1642350080,0,积极
1642350089,0,积极
1642350100,0,中性
1642350112,0,中性
1642350148,0,中性
1642350162,0,积极
1642350175,0,积极
1642350191,1,积极
1642350194,1,积极
1642350199,0,中性
1642350204,0,积极
1642350231,0,消极
1642350239,1,消极
1642350240,0,消极
1642350252,0,消极
1642350253,1,消极
1642350263,1,消极
1642350270,0,积极
1642350273,0,消极
1642350278,0,积极
1642350305,0,中性
1642350308,0,积极
1642350324,1,积极
1642350333,1,积极
1642350341,0,消极
1642350344,0,积极
1642350388,0,积极
1642373607,1,中性
1642377282,0,积极
1642377287,0,积极
1642377295,1,中性
1642377301,0,消极
1642377305,0,积极
1642377310,0,消极
1642377315,1,中性
1642377334,0,消极
1642377345,0,积极
1642377346,0,消极
1642377358,1,积极
